country,date,station,tl_cm,wt_g,sex,maturity,year,month,quarter
Tanzania,2013-09-29T00:00:00Z,Vessi,36,550,F,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,34.1,500,M,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,35.1,540,M,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,36.9,560,F,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,53.5,1830,M,IV,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,42.5,900,F,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,34.1,500,F,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,36,570,F,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,12.9,35,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,30.9,380,M,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,25.3,210,F,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,27.1,250,F,II,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,20.8,120,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,19.1,80,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,16.3,55,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,14.5,45,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,12.1,20,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,11.1,20,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,10.5,15,NA,I,2013,Sep,3
Tanzania,2013-09-29T00:00:00Z,Vessi,67.1,3300,M,IV,2013,Sep,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,59.5,3000,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,33,1500,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,45,4400,F,III,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,43.4,5000,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,68,4800,M,V,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,49.3,2000,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,51.2,1300,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,43.4,1600,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,49.3,1300,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,39.2,1500,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,47.3,1300,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,46.2,1300,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,35.3,500,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,37.5,600,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,29.6,400,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,32.5,400,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,29.5,400,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,28.2,300,F,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,25.5,230,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,25.5,0,M,II,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,17,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,17,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,17,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,14,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,13,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,11,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,13,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,16,0,NA,I,2004,Jul,3
Tanzania,2004-07-07T00:00:00Z,Humi Is.,8,0,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,64,3600,F,III,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,65,3800,F,III,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,49,1600,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,53,2200,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,46,1500,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,42.6,1200,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,45.3,1600,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,40,800,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,49.3,1620,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,36.5,700,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,42,1200,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,46.1,1500,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,46.5,1600,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,42.4,1200,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,SOLIMA,48,1500,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,34,500,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,27,260,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,37,720,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,29,360,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,31,420,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,31,440,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,23,200,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,23,200,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,53,2400,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,42,1200,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,KAMBU PT,42.5,1600,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,46.5,1360,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,60,3310,M,IV,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,49,1560,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,45.3,1200,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,38,700,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,44.6,950,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,38.5,700,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,41.5,1180,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,35,660,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,40.5,800,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,43.4,1020,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,40.2,860,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,25.3,260,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,26,240,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,26,220,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,23,200,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,26,200,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,15.6,40,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,20,60,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,16.8,20,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,13.2,20,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,14.2,20,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,13.4,20,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,11.5,15,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,12.4,15,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,10.8,10,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,BUNDA BAY,26.8,190,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,81.6,8000,F,III,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,50.4,1600,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,48.9,1560,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,48.2,1300,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,43,1040,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,34.7,580,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,37.5,680,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,46.7,1340,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,28.7,300,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,30.4,360,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,34.6,540,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,46.9,1320,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,27.3,240,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,44.3,1080,M,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,36,520,F,II,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,25.7,160,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,21.2,60,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,20.1,60,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,23.1,100,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,21.9,100,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,14.4,30,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,15,30,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,14.6,30,NA,I,2004,Jul,3
Tanzania,2004-07-08T00:00:00Z,OFF CHUMVE,17.7,70,NA,I,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,54.5,2460,M,III,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,46,1380,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,46.7,1320,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,52.1,1820,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,44,1060,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,44,1020,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,42.2,1100,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,35.5,600,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,50.3,1900,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,39.2,700,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,41.6,880,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,60.2,3180,F,IV,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,41.3,900,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,27.2,240,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,26.7,200,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,28.6,260,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,AGUSTUS Is.,25,180,NA,I,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",82.2,9000,F,V,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",44.5,1040,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",41.3,800,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",42.5,1000,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",44.9,1120,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",37.4,620,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",21.8,110,NA,I,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",26.2,180,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",27.5,200,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",22,120,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,"NAFUBA",23.6,180,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,42.5,1100,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,44.6,1100,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,52.5,1860,M,III,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,42.1,920,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,73.5,5500,M,VI,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,49.7,1600,M,III,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,45,1180,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,52,1780,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,36.5,640,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,39.3,720,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,87.9,9500,F,V,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,61.2,3120,M,IV,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,46,1320,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,41.8,1000,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,57.5,2600,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,62.2,3800,F,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,23.2,180,M,II,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,27.3,240,F,I,2004,Jul,3
Tanzania,2004-07-09T00:00:00Z,ZUE IS,22.6,120,NA,I,2004,Jul,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,47,1200,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,44.2,1000,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,46,1300,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,44.5,1100,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,46.5,1200,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,42.8,1000,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,46,1200,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,70.5,4500,F,V,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,46.7,1400,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,62,1800,F,III,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,47.3,1300,M,III,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,33.5,500,M,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,43.9,1000,F,III,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,37,600,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,26.5,250,NA,I,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,23.5,190,NA,I,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,27.3,270,NA,I,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,35,550,F,II,2018,Aug,3
Tanzania,2018-08-03T00:00:00Z,Mori Bay,19.5,140,NA,I,2018,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Ilugwa,54.4,1900,F,III,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Ilugwa,34.3,450,F,II,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Ilugwa,24.1,200,NA,I,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Ilugwa,21.5,150,NA,I,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Ilugwa,19.8,100,NA,I,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,88.8,8500,F,IV,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,70,1500,F,V,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,52,1200,F,II,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,44.6,1100,F,IV,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,44.2,1100,F,II,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,45,1100,M,IV,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,40.7,900,F,II,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,44.2,1100,M,IV,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,40.8,900,F,II,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,42,900,M,III,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,40.4,1850,F,III,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,39.9,1650,F,III,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,27.1,300,M,II,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,24.6,250,NA,I,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,22.4,150,NA,I,2019,Aug,3
Tanzania,2019-08-03T00:00:00Z,Off Gozba,16,100,NA,I,2019,Aug,3
Tanzania,2020-08-03T00:00:00Z,Kerebe,46,1100,M,II,2020,Aug,3
Tanzania,2020-08-03T00:00:00Z,Kerebe,39.2,600,M,II,2020,Aug,3
Tanzania,2020-08-03T00:00:00Z,Kerebe,33.5,500,M,II,2020,Aug,3
Tanzania,2020-08-03T00:00:00Z,Kerebe,37.5,700,F,II,2020,Aug,3
Tanzania,2020-08-03T00:00:00Z,Kerebe,26,200,NA,I,2020,Aug,3
Tanzania,2020-08-03T00:00:00Z,Kerebe,48.2,1400,M,II,2020,Aug,3
Tanzania,2020-08-03T00:00:00Z,Kerebe,46,1200,M,II,2020,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,39.1,900,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,39,850,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,36.1,700,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,41,930,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,43.5,1100,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,41.6,1000,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,36.3,700,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,34.4,700,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,34.4,600,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,37.5,800,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,37.6,750,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,35.3,500,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,35,650,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,41.4,950,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,41.3,950,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,34.5,700,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,28.3,350,NA,I,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Rubafu Bay,28.1,350,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,23.4,180,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,27.2,250,NA,I,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,29,300,NA,I,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,32,400,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,32.5,400,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,37.5,550,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,34.2,400,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,46.4,1100,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,42.5,950,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,60.5,2800,M,V,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,47,1300,M,IV,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,59.7,2800,M,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,61.5,2900,F,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,43.8,1000,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,39.5,700,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,19.8,100,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,24.5,250,NA,I,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,40,850,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Igabiro,37.2,600,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,90.2,7300,NA,V,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,63.4,3300,M,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,47.7,1400,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,68.7,4700,F,V,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,37.8,600,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,41.1,800,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,86.6,8500,M,IV,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,62.6,3000,M,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,42.2,800,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,50.4,1600,M,IV,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,41.4,900,M,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,42.7,950,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,45.1,950,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,34.3,500,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,56.6,2000,M,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,40.3,700,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,36.6,600,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,40.5,800,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,54.8,2000,M,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,58.9,2500,M,III,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,45.5,900,M,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,43.6,950,F,II,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,27.6,200,F,I,2021,Aug,3
Tanzania,2021-08-03T00:00:00Z,Chambu,19.2,120,NA,I,2021,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,68,3500,F,III,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,61,3000,M,IV,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,51,1700,M,III,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,42,1200,F,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,38,900,F,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,37,700,F,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,32,500,M,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,31,400,F,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,29,300,F,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,30,300,F,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,31,400,F,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,34,500,M,II,2003,Aug,3
Tanzania,2003-08-13T00:00:00Z,Hippo,30,400,M,II,2003,Aug,3
